Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
225,"Tohoku University, Institute of Fluid Science",SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia,06/2000
226,US Army Research Laboratory (ARL),SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
227,US Army Research Laboratory (ARL),SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
228,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia,06/2000
229,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia,06/2000
230,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia,06/2000
231,NEC Fuchu Plant,NEC,SX-4/32,Japan,1995,32,61.7,64.0,20480,1688,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Vendor,Benchmarking,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/2000
232,Institute of Physical and Chemical Res. (RIKEN),Hewlett-Packard,Alphleet Cluster,Japan,1999,140,61.3,140.0,56000,22000,Alpha,Alpha EV6,500.0,NOW - Alpha,,Cluster,Research,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia,06/2000
233,ULC,IBM,SP PC604e 332 MHz,United States,2000,196,61.1,130.14,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
234,NAC RE International,IBM,SP PC604e 332 MHz,United States,2000,194,60.5,128.81,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
235,Autozone,IBM,SP PC604e 332 MHz,United States,1999,192,59.92,127.48,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas,06/2000
236,Japan Atomic Energy Research Institute,Fujitsu,VPP500/42,Japan,1994,42,59.6,67.2,0,0,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia,06/2000
237,National Aerospace Laboratory (NLR),NEC,SX-5/8B,Netherlands,1999,8,59.6,64.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Research,Aerospace,Crossbar,Multi-stage crossbar,Western Europe,Europe,06/2000
238,Swiss Scientific Computing Center (CSCS),NEC,SX-5/8A,Switzerland,1999,8,59.6,64.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe,06/2000
239,University of Sherbrooke,IBM,SP Power3 375 MHz,Canada,2000,56,59.4,84.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
240,Deutsche Telekom AG,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Western Europe,Europe,06/2000
241,Oil Company,Sun Microsystems,HPC 10000 400 MHz Cluster,France,1999,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Not Specified,,,Western Europe,Europe,06/2000
242,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Poland,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Not Specified,,,Eastern Europe,Europe,06/2000
243,University of Queensland,Sun Microsystems,HPC 10000 400 MHz Cluster,Australia,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/2000
244,BMW AG,IBM,SP PC604e 332 MHz,Germany,2000,188,58.7,124.83,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,Western Europe,Europe,06/2000
245,Deutsche Bank,IBM,SP PC604e 332 MHz,Germany,1999,188,58.7,124.83,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe,06/2000
246,Hitachi Mechanical Engineering Res. Lab.,Hitachi,SR2201/256,Japan,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Industry,Mechanics,Crossbar,Hyper crossbar,Eastern Asia,Asia,06/2000
247,Real World Computing (RWCP),Hitachi,SR2201/256,Japan,1997,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia,06/2000
248,University of Cambridge,Hitachi,SR2201/256,United Kingdom,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Northern Europe,Europe,06/2000
249,"University of Tokyo/Human Genome Center, IMS",Hitachi,SR2201/256,Japan,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia,06/2000
250,Boston University,SGI,ORIGIN 2000,United States,1997,192,58.6,74.88,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,Constellations,Academic,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
251,Amazon,Hewlett-Packard,V2600/HyperPlex,United States,2000,64,58.4,140.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas,06/2000
252,Geco-Prakla,IBM,SP Power3 200 MHz,United Kingdom,2000,96,58.3,76.8,0,0,Power,POWER3,200.0,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,Northern Europe,Europe,06/2000
253,AWI (Alfred Wegener Institut),Cray Inc.,T3E,Germany,1998,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe,06/2000
254,Japan Adv. Inst. of Science and Technology (JAIST),Cray Inc.,T3E,Japan,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia,06/2000
255,Technical University Delft (TUD),Cray Inc.,T3E,Netherlands,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe,06/2000
256,Meteo-France,Fujitsu,VPP700/26E,France,1997,26,58.0,62.4,74880,5200,Fujitsu,Fujitsu,150.0,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Western Europe,Europe,06/2000
257,ISSC,IBM,SP PC604e 332 MHz,United Kingdom,1999,184,57.51,122.17,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Northern Europe,Europe,06/2000
258,TELUS Communications Inc.,IBM,SP PC604e 332 MHz,Canada,1998,184,57.51,122.17,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,North America,Americas,06/2000
259,Ohio Supercomputer Center,Cray Inc.,T3E,United States,1997,132,57.4,79.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas,06/2000
260,Oracle/IBM,IBM,SP P2SC 160 MHz,France,1998,128,57.24,81.92,39000,9180,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,Western Europe,Europe,06/2000
261,UCSD/San Diego Supercomputer Center,IBM,SP P2SC 160 MHz,United States,1997,128,57.24,81.92,39000,9180,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
262,National Institute of Genetics,Fujitsu,VPP500/40,Japan,1995,40,56.9,64.0,0,0,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia,06/2000
263,ERDC MSRC,IBM,SP P2SC 160 MHz,United States,1998,126,56.37,80.64,0,0,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Research,Defense,SP Switch,SP Switch,North America,Americas,06/2000
264,Environmental Protection Agency,Cray Inc.,T3E1200,United States,1999,68,56.3,81.6,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas,06/2000
265,Government,IBM,SP Power3 200 MHz,United Kingdom,1998,92,56.0,73.6,0,0,Power,POWER3,200.0,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,Northern Europe,Europe,06/2000
266,VW (Volkswagen AG),NEC,SX-5S/16H4,Germany,2000,16,56.0,64.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Industry,Automotive,Crossbar,Multi-stage crossbar,Western Europe,Europe,06/2000
267,Government,IBM,SP P2SC 160 MHz,France,1999,124,55.5,79.3,0,0,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
268,A&P,IBM,SP Power3 375 MHz,United States,2000,52,55.3,78.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
269,Chemical Company,IBM,SP PC604e 332 MHz,Germany,1999,176,55.1,116.86,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe,06/2000
270,The Sabre Group,SGI,ORIGIN 2000 250 MHz - Eth-Cluster,United States,1999,448,54.68,224.0,99840,0,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,Constellations,Industry,Transportation,Ethernet,Ethernet,North America,Americas,06/2000
271,America On Line (AOL),SGI,ORIGIN 2000 250 MHz - Eth-Cluster,United States,1999,320,54.68,160.0,99840,0,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,Constellations,Industry,WWW,Ethernet,Ethernet,North America,Americas,06/2000
272,Industrial Light & Magic,SGI,ORIGIN 2000 250 MHz - Eth-Cluster,United States,1999,224,54.68,112.0,99840,0,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,Constellations,Industry,Image Proc./Rendering,Ethernet,Ethernet,North America,Americas,06/2000
273,The Scripps Research Institute,Cray Inc.,T3E900,United States,1997,86,54.6,77.4,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas,06/2000
274,Telecommunication Company,Sun Microsystems,HPC 10000 333 MHz Cluster,United States,1999,104,54.6,69.26,0,0,Sparc,UltraSPARC II,333.3,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas,06/2000
275,Telecommunication Company,Sun Microsystems,HPC 10000 333 MHz Cluster,Germany,2000,104,54.6,69.26,0,0,Sparc,UltraSPARC II,333.3,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Western Europe,Europe,06/2000
276,2 The Mart,IBM,SP PC604e 332 MHz,United States,1999,174,54.5,115.5,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
277,Cornell Theory Center,IBM,SP P2SC 120 MHz,United States,1997,160,52.96,76.8,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
278,Deutsche Bank,IBM,SP PC604e 332 MHz,Switzerland,1999,166,52.0,110.22,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe,06/2000
279,Ahold,IBM,SP Power3 222 MHz,United States,2000,80,51.5,71.0,0,0,Power,POWER3,222.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas,06/2000
280,China Meteorological Administration,IBM,SP Power3 222 MHz,China,2000,80,51.5,71.0,0,0,Power,POWER3,222.2,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia,06/2000
281,Argonne National Laboratory,SGI,ONYX2 250 MHz,United States,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
282,Computer Sciences Corporation (CSC),SGI,ORIGIN 2000 250 MHz,United Kingdom,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Industry,Aerospace,Crossbar,Hypercube,Northern Europe,Europe,06/2000
283,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
284,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
285,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
286,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
287,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
288,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
289,Government,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
290,Hospital for Sick Children/University of Toronto,SGI,ORIGIN 2000 250 MHz,Canada,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
291,Lockheed Martin,SGI,ORIGIN 2000 250 MHz,United States,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas,06/2000
292,Lockheed Martin,SGI,ORIGIN 2000 250 MHz,United States,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas,06/2000
293,Lockheed Martin,SGI,ORIGIN 2000 250 MHz,United States,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas,06/2000
294,NCAR (National Center for Atmospheric Research),SGI,ORIGIN 2000 250 MHz,United States,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Research,Weather and Climate Research,Crossbar,Hypercube,North America,Americas,06/2000
295,NCSA,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
296,NCSA,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
297,Naval Research Laboratory (NRL),SGI,ORIGIN 2000 250 MHz,United States,1997,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
298,Silicon Graphics,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Vendor,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
299,Silicon Graphics,SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Vendor,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
300,UNITE,SGI,ORIGIN 2000 250 MHz,Netherlands,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe,06/2000
301,US Army Research Laboratory (ARL),SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
302,"University at Buffalo, SUNY, Center for Computational Res.",SGI,ORIGIN 2000 250 MHz,United States,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
303,White Sands Missile Range National Directorate,SGI,ORIGIN 2000 250 MHz,United States,1998,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Classified,Not Specified,Crossbar,Hypercube,North America,Americas,06/2000
304,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,1999,164,51.4,108.89,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Information Processing Service,SP Switch,SP Switch,Western Europe,Europe,06/2000
305,Caltech/JPL,Hewlett-Packard,Exemplar X-Class,United States,1997,256,51.3,184.32,46128,0,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas,06/2000
306,Advanced Technology Center,Hewlett-Packard,V2500/SCA,Japan,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),SMP,Research,Not Specified,Proprietary,Ring,Eastern Asia,Asia,06/2000
307,Amazon,Hewlett-Packard,V2500/HyperPlex,United States,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas,06/2000
308,Amazon,Hewlett-Packard,V2500/HyperPlex,United States,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas,06/2000
309,American Airlines,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2000
310,American Airlines,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2000
311,Arnold Engineering Development Center (AEDC),Hewlett-Packard,V2500/SCA,United States,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),SMP,Research,Not Specified,Proprietary,Ring,North America,Americas,06/2000
312,Arnold Engineering Development Center (AEDC),Hewlett-Packard,V2500/SCA,United States,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),SMP,Research,Not Specified,Proprietary,Ring,North America,Americas,06/2000
313,Artmedia Berlin,Hewlett-Packard,V2500/HyperPlex,Germany,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,06/2000
314,Autonation,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2000
315,Autonation,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2000
316,BMW AG,Hewlett-Packard,V2500/HyperPlex,Germany,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,06/2000
317,BMW AG,Hewlett-Packard,V2500/HyperPlex,Germany,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,06/2000
318,BMW AG,Hewlett-Packard,V2500/HyperPlex,Germany,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,06/2000
319,BMW AG,Hewlett-Packard,V2500/HyperPlex,Germany,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,06/2000
320,BMW AG,Hewlett-Packard,V2500/HyperPlex,Germany,2000,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,06/2000
321,Caltech/JPL,Hewlett-Packard,V2500/SCA,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,Proprietary,Ring,North America,Americas,06/2000
322,Caltech/JPL,Hewlett-Packard,V2500/SCA,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,Proprietary,Ring,North America,Americas,06/2000
323,Delta Airlines,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2000
324,Deutsche Telekom AG,Hewlett-Packard,V2500/HyperPlex,Germany,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe,06/2000
325,Deutsche Telekom AG,Hewlett-Packard,V2500/HyperPlex,Germany,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe,06/2000
326,Deutsche Telekom AG,Hewlett-Packard,V2500/HyperPlex,Germany,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe,06/2000
327,Honda of America,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,North America,Americas,06/2000
328,I2 Technologies Inc.,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,North America,Americas,06/2000
329,I2 Technologies Inc.,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,North America,Americas,06/2000
330,I2 Technologies Inc.,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,North America,Americas,06/2000
331,Lockheed Martin,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Aerospace,Myrinet,HyperPlex,North America,Americas,06/2000
332,Lockheed Martin,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Aerospace,Myrinet,HyperPlex,North America,Americas,06/2000
333,National Car Rental,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2000
334,Quest,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Software,Myrinet,HyperPlex,North America,Americas,06/2000
335,Southwestern Bell,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,06/2000
