Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
367,Bull,NEC,SX-4/2C,France,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe,06/1996
368,Houston Area Research Center,NEC,SX-4/2C,United States,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,North America,Americas,06/1996
369,Japan Atomic Energy Research Institute,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
370,Japan Atomic Energy Research Institute,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
371,Japan Atomic Energy Research Institute,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
372,Kajima Corporation,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Construction,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
373,Mitsubishi Heavy Industries,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
374,Nissan Motor,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Automotive,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
375,Osaka University - Institute Laser Eng,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
376,Sumitomo Rubber Industries,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Chemistry,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
377,Yamaguchi University,NEC,SX-4/2C,Japan,1996,2,4.3,4.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
378,University of Southampton,IBM,SP2/23,United Kingdom,1996,23,4.225,6.118,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe,06/1996
379,Telecom Denmark (Danadata),IBM,SP2 77 MHz wide,Denmark,1996,18,4.15,5.54,0,0,Power,POWER2,77.0,IBM SP,AIX,MPP,Industry,Telecomm,,,Northern Europe,Europe,06/1996
380,BASF,SGI,POWER CHALLENGE,Germany,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Chemistry,,,Western Europe,Europe,06/1996
381,BMW AG,SGI,POWER CHALLENGE,Germany,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Western Europe,Europe,06/1996
382,General Motors,SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,North America,Americas,06/1996
383,Government,SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
384,Naval Research Laboratory (NRL),SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,North America,Americas,06/1996
385,Universidad Autonoma Metropolitana,SGI,POWER CHALLENGE,Mexico,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Central America,Americas,06/1996
386,Vertex Pharmaceuticals,SGI,POWER CHALLENGE,United States,1995,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Pharmaceutics,,,North America,Americas,06/1996
387,Colgate-Palmolive,IBM,SP2/22,United States,1996,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,,,North America,Americas,06/1996
388,Dassault Aviation,IBM,SP2/22,France,1995,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Aerospace,,,Western Europe,Europe,06/1996
389,Petro Canada,IBM,SP2/22,Canada,1995,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,,,North America,Americas,06/1996
390,Queensland Parallel Supercomputing Facility,IBM,SP2/22,Australia,1994,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/1996
391,Turbomeca Pau,IBM,SP2/22,France,1996,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Aerospace,,,Western Europe,Europe,06/1996
392,Fuji Heavy,Fujitsu,VP2600/10,Japan,1990,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Heavy Industry,,,Eastern Asia,Asia,06/1996
393,Japan Atomic Energy Research Institute,Fujitsu,VP2600/10,Japan,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia,06/1996
394,Japan Atomic Energy Research Institute,Fujitsu,VP2600/10,Japan,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia,06/1996
395,Kyoto University,Fujitsu,VP2600/10E,Japan,1995,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
396,Kyushu University,Fujitsu,VP2600/10,Japan,1992,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
397,Nagoya University,Fujitsu,VP2600/10,Japan,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
398,National Aerospace Laboratory of Japan,Fujitsu,VP2600/10,Japan,1992,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia,06/1996
399,Reactor & Nuclear Fuel Development,Fujitsu,VP2600/10,Japan,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia,06/1996
400,Reactor & Nuclear Fuel Development,Fujitsu,VP2600/10,Japan,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia,06/1996
401,Taisei Construction,Fujitsu,VP2600/10,Japan,1992,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Construction,,,Eastern Asia,Asia,06/1996
402,Universitaet Aachen/RWTH,Fujitsu,S600/20,Germany,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe,06/1996
403,Universitaet Karlsruhe,Fujitsu,S600/20,Germany,1990,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe,06/1996
404,Lawrence Livermore National Laboratory,Cray Inc.,Y-MP J932/22-4096,United States,1996,22,4.0,4.4,0,0,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas,06/1996
405,CILEA,Hewlett-Packard,SPP1200/XA-32,Italy,1995,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Research,Not Specified,Proprietary,Ring,Southern Europe,Europe,06/1996
406,Cyfronet,Hewlett-Packard,SPP1200/XA-32,Poland,1996,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Eastern Europe,Europe,06/1996
407,Government,Hewlett-Packard,SPP1200/XA-32,United States,1995,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Classified,Not Specified,Proprietary,Ring,North America,Americas,06/1996
408,Kansas State University,Hewlett-Packard,SPP1200/XA-32,United States,1996,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas,06/1996
409,University of Kentucky,Hewlett-Packard,SPP1200/XA-32,United States,1995,32,3.962,7.68,27700,4500,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas,06/1996
410,Cornell Theory Center,SGI,POWER CHALLENGEarray,United States,1995,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas,06/1996
411,University of Minnesota/Supercomputing Institute,SGI,POWER CHALLENGEarray,United States,1995,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas,06/1996
412,University of Utah,SGI,POWER CHALLENGEarray,United States,1996,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas,06/1996
413,AltaVista,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6.0,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,WWW,Crossbar,Crossbar,North America,Americas,06/1996
414,AltaVista,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6.0,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,WWW,Crossbar,Crossbar,North America,Americas,06/1996
415,Defense Research Establishment,Hewlett-Packard,AlphaServer 8400 5/300,Canada,1996,10,3.9,6.0,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Research,Not Specified,Crossbar,Crossbar,North America,Americas,06/1996
416,Genentech,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6.0,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,Pharmaceutics,Crossbar,Crossbar,North America,Americas,06/1996
417,Holiday Inns International,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,10,3.9,6.0,9540,812,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,Database,Crossbar,Crossbar,North America,Americas,06/1996
418,Burlington Northern,IBM,SP2/21,United States,1995,21,3.875,5.586,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,,,North America,Americas,06/1996
419,First Data Resources,IBM,SP2/21,United States,1996,21,3.875,5.586,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,,,North America,Americas,06/1996
420,Engineering Lab.,NEC,SX-4B/2,Japan,1996,2,3.87,3.6,0,0,NEC,NEC,225.0,NEC Vector,EWS-UX/V,SMP,Classified,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
421,Technical Engineering Molecular,NEC,SX-4B/2,Japan,1996,2,3.87,3.6,0,0,NEC,NEC,225.0,NEC Vector,EWS-UX/V,SMP,Industry,Chemistry,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/1996
422,Technische Universitaet Magdeburg,Parsytec,GC PowerPlus/96,Germany,1995,96,3.865,7.68,19000,6500,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe,06/1996
423,AMOCO,Thinking Machines Corporation,CM-5/64,United States,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Geophysics,Fat Tree,"Hypercube, tree",North America,Americas,06/1996
424,ATR,Thinking Machines Corporation,CM-5/64,Japan,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia,06/1996
425,Japan Adv. Inst. of Science and Technology (JAIST),Thinking Machines Corporation,CM-5/64,Japan,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia,06/1996
426,Oregon State University,Thinking Machines Corporation,CM-5/64,United States,1994,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas,06/1996
427,Real World Computing (RWCP),Thinking Machines Corporation,CM-5/64,Japan,1992,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia,06/1996
428,University of Wisconsin,Thinking Machines Corporation,CM-5/64,United States,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas,06/1996
429,Audi AG,SGI,POWER CHALLENGE,Germany,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Western Europe,Europe,06/1996
430,Australian National University,SGI,POWER CHALLENGE,Australia,1996,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/1996
431,BMW AG,SGI,POWER CHALLENGE,Germany,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Western Europe,Europe,06/1996
432,New South Wales Center for Par. Comp.,SGI,POWER CHALLENGE,Australia,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/1996
433,Pacific Northwest National Laboratory,SGI,POWER CHALLENGE,United States,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,North America,Americas,06/1996
434,South Australian Center for Par. Comp.,SGI,POWER CHALLENGE,Australia,1996,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/1996
435,University of Uppsala,Hewlett-Packard,AlphaServer Cluster 300,Sweden,1996,12,3.75,7.2,0,0,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,Constellations,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Northern Europe,Europe,06/1996
436,Academia Sinica,IBM,SP2/20,Taiwan,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,Eastern Asia,Asia,06/1996
437,Deluxe Check,IBM,SP2/20,United States,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,,,North America,Americas,06/1996
438,Gold Star LG,IBM,SP2/20,"Korea, South",1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,,,Eastern Asia,Asia,06/1996
439,Revlon,IBM,SP2/20,United States,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,,,North America,Americas,06/1996
440,Hoechst AG,IBM,SP2 77 MHz wide,Germany,1996,16,3.7,4.93,13500,2200,Power,POWER2,77.0,IBM SP,AIX,MPP,Industry,Chemistry,,,Western Europe,Europe,06/1996
441,Universitaet Karlsruhe,IBM,SP2 77 MHz wide,Germany,1996,16,3.7,4.93,13500,2200,Power,POWER2,77.0,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe,06/1996
442,Advanced Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
443,Armstrong Labs,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
444,Cornell Theory Center,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
445,EMBL,SGI,POWER CHALLENGE,Germany,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,Western Europe,Europe,06/1996
446,Ford Motor Company,SGI,POWER CHALLENGE,United States,1996,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,North America,Americas,06/1996
447,Government,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
448,NCAR (National Center for Atmospheric Research),SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Research,Weather and Climate Research,,,North America,Americas,06/1996
449,Pratt and Whitney,SGI,POWER CHALLENGE,Canada,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Aerospace,,,North America,Americas,06/1996
450,Reynolds Metals,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Not Specified,,,North America,Americas,06/1996
451,Stanford University,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
452,Texas A&M University,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
453,The Aeronautical Res. Inst. of Sweden,SGI,POWER CHALLENGE,Sweden,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Research,CFD,,,Northern Europe,Europe,06/1996
454,UNI-C/Aarhus,SGI,POWER CHALLENGE,Denmark,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe,06/1996
455,US Air Force,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
456,Universitaet Koeln,SGI,POWER CHALLENGE,Germany,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Europe,Europe,06/1996
457,University of Southern California,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
458,Western Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
459,Western Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
460,Western Geophysical,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
461,Chiba University,Hitachi,S-3800/160,Japan,1996,1,3.7,4.0,0,0,Hitachi,Hitachi,500.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
462,NCAR (National Center for Atmospheric Research),Cray Inc.,Y-MP J932/20-4096,United States,1995,20,3.625,4.0,0,0,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas,06/1996
463,Universitaet Kiel,Cray Inc.,Y-MP J932/20-4096,Germany,1996,20,3.625,4.0,0,0,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Western Europe,Europe,06/1996
464,Technische Universitaet Darmstadt,Fujitsu,S400/40,Germany,1991,2,3.624,5.0,10239,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe,06/1996
465,Universitaet Hannover / RRZN,Fujitsu,S400/40,Germany,1991,2,3.624,5.0,10239,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe,06/1996
466,C4 / Centre Europeo del Parallelismo de Barcelona,SGI,POWER CHALLENGE 10000,Spain,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Southern Europe,Europe,06/1996
467,Statoil,SGI,POWER CHALLENGE 10000,Norway,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,Northern Europe,Europe,06/1996
468,Tel Aviv University,SGI,POWER CHALLENGE 10000,Israel,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Asia,Asia,06/1996
469,Westinghouse Electric,SGI,POWER CHALLENGE 10000,United States,1996,12,3.496,4.68,15000,1650,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Industry,Energy,,,North America,Americas,06/1996
470,National Security Agency,Intel,XP/S8,United States,1994,110,3.43,5.5,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Classified,Not Specified,,2-D mesh (torus),North America,Americas,06/1996
471,BASF,SGI,POWER CHALLENGE,Germany,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Chemistry,,,Western Europe,Europe,06/1996
472,Defence Science and Technology AMRL,SGI,POWER CHALLENGE,Australia,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,Australia and New Zealand,Oceania,06/1996
473,Genentech,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Not Specified,,,North America,Americas,06/1996
474,General Motors,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,North America,Americas,06/1996
475,Government,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
476,Institute for Defense Analysis,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
477,Michelin,SGI,POWER CHALLENGE,France,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Western Europe,Europe,06/1996
478,Missle & Space Intelligence Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
479,Missle & Space Intelligence Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
480,NASA/Goddard Space Flight Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Research,Aerospace,,,North America,Americas,06/1996
481,NASA/Langley Research Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,North America,Americas,06/1996
482,NASA/Langley Research Center,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,North America,Americas,06/1996
483,Oxford Physiology,SGI,POWER CHALLENGE,United Kingdom,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,Northern Europe,Europe,06/1996
484,Pennsylvania State University,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
485,Rover,SGI,POWER Onyx,United Kingdom,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Northern Europe,Europe,06/1996
486,Rover,SGI,POWER CHALLENGE,United Kingdom,1996,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Northern Europe,Europe,06/1996
487,Tohoku University,SGI,POWER CHALLENGE,Japan,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
488,UNI-C/Aarhus,SGI,POWER CHALLENGE,Denmark,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe,06/1996
