Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
376,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),SGI,ORIGIN 3000 600 MHz,United States,2003,512,466.0,614.4,111104,19840,MIPS,MIPS R14000A,600.0,SGI Origin,IRIX,MPP,Research,Weather and Climate Research,NUMAflex,NUMAflex,North America,Americas,11/2003
377,Norwegian University of Science and Technology,SGI,ORIGIN 3000 600 MHz,Norway,2002,512,466.0,614.4,111104,19840,MIPS,MIPS R14000A,600.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Northern Europe,Europe,11/2003
378,Otto Versand,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,224,463.1,784.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Western Europe,Europe,11/2003
379,Telkom SA,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,South Africa,2003,224,463.1,784.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Africa,Africa,11/2003
380,IBM,IBM,xSeries Cluster Xeon 2.8 GHz - Myrinet,United States,2003,128,450.0,716.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Vendor,Not Specified,Myrinet,Myrinet,North America,Americas,11/2003
381,BMW AG,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Germany,2002,256,449.4,768.0,340092,110052,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,11/2003
382,Centrica Plc,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,256,449.4,768.0,340092,110052,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
383,Hewlett-Packard,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,256,449.4,768.0,340092,110052,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Not Specified,Myrinet,HyperPlex,North America,Americas,11/2003
384,Wachovia Corporation,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2003,256,449.4,768.0,340092,110052,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Finance,Myrinet,HyperPlex,North America,Americas,11/2003
385,Tsukuba Advanced Computing Center - TACC/AIST,Hitachi,SR8000/64,Japan,1999,64,449.0,512.0,92000,9160,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia,11/2003
386,Washington University,IBM,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet",United States,2003,168,448.194,940.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
387,"Washington University, Genome Sequencing Center",IBM,"BladeCenter Cluster Xeon 2.8 GHz, Gig-Ethernet",United States,2003,168,448.194,940.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
388,Forschungszentrum Juelich (FZJ),Cray Inc.,T3E1200,Germany,1999,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe,11/2003
389,Government,Cray Inc.,T3E1200,United States,2001,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas,11/2003
390,Government,Cray Inc.,T3E1200,United States,1998,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas,11/2003
391,Government,Cray Inc.,T3E1200,United States,1999,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas,11/2003
392,Financial Institution,IBM,SP Power3 375 MHz,Hong Kong,2000,424,441.0,636.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Eastern Asia,Asia,11/2003
393,University of North Carolina,IBM,xSeries Cluster Xeon 2.8/2.4 GHz - Gig-Ethernet,United States,2003,224,439.3,1209.6,180000,70000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2700.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
394,SberBank,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Russia,2003,256,438.6,768.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Finance,Myrinet,HyperPlex,Eastern Europe,Europe,11/2003
395,Petroleum Company (A),IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,United States,2003,260,437.733,1248.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
396,IBM,IBM,pSeries 655 Turbo 1.5 Ghz GigEth,United States,2003,128,434.133,768.0,0,0,Power,POWER4,1500.0,IBM pSeries,AIX,MPP,Vendor,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
397,Singapore Airlines Limited,IBM,pSeries 690 Turbo 1.5 Ghz GigEth,Singapore,2003,128,434.133,768.0,0,0,Power,POWER4,1500.0,IBM pSeries,AIX,MPP,Industry,Database,Gigabit Ethernet,Gigabit Ethernet,South-eastern Asia,Asia,11/2003
398,Belgacom,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Belgium,2003,256,432.6,768.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe,11/2003
399,Government,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,256,432.6,768.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
400,Government,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,256,432.6,768.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
401,Sprint PCS,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,256,432.6,768.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
402,Government,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,176,430.0,915.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Classified,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
403,Safelite Glass,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2003,176,430.0,915.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Database,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
404,US Defense,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2003,176,430.0,915.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Classified,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
405,United Institute of Informatics Problems,Self-made,"Pentium4 Xeon 2.8 GHz, SCI 3D",Belarus,2003,128,423.6,716.8,123000,25000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,SCI,SCI,Eastern Europe,Europe,11/2003
406,Center for Theoretical Biological Physics/UCSD,Dell,"PowerEdge 2650, 2.8 GHz, Gig Ethernet, Rocks",United States,2003,160,423.0,896.0,91800,30000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
407,Government,Cray Inc.,Cray X1,United States,2003,36,422.1,460.8,129024,13056,Cray,Cray X1,800.0,Cray X1,UNICOS,MPP,Classified,Not Specified,Crossbar,Crossbar,North America,Americas,11/2003
408,Government,Cray Inc.,Cray X1,Canada,2003,36,422.1,460.8,129024,13056,Cray,Cray X1,800.0,Cray X1,UNICOS,MPP,Classified,Not Specified,Crossbar,Crossbar,North America,Americas,11/2003
409,AG Edwards,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Finance,Myrinet,HyperPlex,North America,Americas,11/2003
410,BMW AG,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,11/2003
411,BMW AG,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Western Europe,Europe,11/2003
412,BellSouth,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2002,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
413,Citibank,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Singapore,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Finance,Myrinet,HyperPlex,South-eastern Asia,Asia,11/2003
414,Energy Company (A),Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2002,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Geophysics,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
415,HP International Bank PLC,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Netherlands,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Finance,Myrinet,HyperPlex,Western Europe,Europe,11/2003
416,Kone,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Belgium,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,Western Europe,Europe,11/2003
417,Netsiel S.P.A.,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2002,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
418,OverWrite,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United Kingdom,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
419,Telecom Italia,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2002,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
420,Telecom Italia,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
421,Verizon SCell,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2002,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
422,Verizon SCell,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2002,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
423,YEJI Information Technology,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,"Korea, South",2003,192,421.0,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
424,Defense,Sun Microsystems,HPC 4500 400 MHz Cluster,Sweden,1999,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Classified,Not Specified,,,Northern Europe,Europe,11/2003
425,Service Provider,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Industry,WWW,,,North America,Americas,11/2003
426,Service Provider,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Industry,WWW,,,North America,Americas,11/2003
427,Sun,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Vendor,Not Specified,,,North America,Americas,11/2003
428,Accenture,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United Kingdom,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Consulting,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
429,Amdocs,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
430,Einstein Tec. Ind.,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Taiwan,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
431,Government,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas,11/2003
432,Government,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas,11/2003
433,Huapu Information Technology,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,China,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
434,Hutchison Telecom,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Hong Kong,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
435,Korean Bank,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,"Korea, South",2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
436,Logical Networks,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Service,Myrinet,HyperPlex,North America,Americas,11/2003
437,SK Global,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,"Korea, South",2003,192,418.1,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
438,Volvo,IBM,xSeries Cluster Xeon 3.06 GHz - Gig-E,Sweden,2003,153,415.721,936.36,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Industry,Automotive,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe,11/2003
439,E*Trade,IBM,xSeries Cluster Xeon 2.8 GHz - Gig-E,United States,2003,152,413.556,851.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,11/2003
440,Amdocs,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
441,Digital China Ltd.,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,China,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
442,Energy Company (B),Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Netherlands,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Western Europe,Europe,11/2003
443,Hitachi IPD Jigyobu (SP-OEM),Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Japan,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
444,Hitachi IPD Jigyobu (SP-OEM),Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Japan,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
445,IB Solution,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,France,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,Western Europe,Europe,11/2003
446,IT Telecom S.P.A.,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
447,Morse Computer,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United Kingdom,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
448,Nike,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,North America,Americas,11/2003
449,Northrop Grumman,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Aerospace,Myrinet,HyperPlex,North America,Americas,11/2003
450,OverWrite,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United Kingdom,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
451,Telecom Italia Mobile,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
452,Voicestream Wireless,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2002,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
453,Yuan Rong Development,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,China,2003,192,412.7,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,11/2003
454,AT&T Wireless,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
455,Airtel Movil S.A.,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Spain,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
456,Algol Products,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
457,Amdocs,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,11/2003
458,Computer Design & Integra,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,11/2003
459,EDS,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,11/2003
460,Eurotel Praha,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Czech Republic,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Eastern Europe,Europe,11/2003
461,GNT Finland Oy,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Finland,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Northern Europe,Europe,11/2003
462,Generalitad,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Spain,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
463,Global Value Services S.P.A.,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Italy,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe,11/2003
464,Goodyear - Technical Center,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Luxembourg,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,Western Europe,Europe,11/2003
465,Government,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,France,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,11/2003
466,Government,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,France,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,11/2003
467,HP,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,11/2003
468,HP,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Netherlands,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,11/2003
469,Infineon,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Electronics,Myrinet,HyperPlex,Western Europe,Europe,11/2003
470,Johnson & Johnson,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,United States,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,North America,Americas,11/2003
471,Lufthansa Infratec GmbH,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,Western Europe,Europe,11/2003
472,Magirus International,Hewlett-Packard,SuperDome 875 MHz/HyperPlex,Germany,2003,192,408.2,672.0,0,0,PA-RISC,PA-RISC PA-8700+,875.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Western Europe,Europe,11/2003
